time,temp,dwpt,rhum,wdir,wspd,pres,coco,DAY(time),MONTH(time),WEEKDAY(time),YEAR(time),PM10,PM2_5
2024-08-22 00:00:00,27.2,24.5,85.0,281.0,24.5,1004.7,3,22.0,8.0,3.0,2024.0,54.6,19.3
2024-08-22 01:00:00,27.1,24.6,86.0,282.0,22.7,1004.7,2,22.0,8.0,3.0,2024.0,56.6,19.0
2024-08-22 02:00:00,27.5,24.6,84.0,288.0,23.0,1005.2,1,22.0,8.0,3.0,2024.0,59.1,19.4
2024-08-22 03:00:00,28.6,24.4,78.0,286.0,23.8,1005.4,1,22.0,8.0,3.0,2024.0,63.8,19.5
2024-08-22 04:00:00,29.8,24.2,72.0,282.0,24.1,1005.4,1,22.0,8.0,3.0,2024.0,68.2,19.2
2024-08-22 05:00:00,31.2,23.6,64.0,273.0,23.0,1005.2,1,22.0,8.0,3.0,2024.0,74.0,19.3
2024-08-22 06:00:00,32.1,23.4,60.0,272.0,21.6,1005.1,3,22.0,8.0,3.0,2024.0,78.5,19.5
2024-08-22 07:00:00,32.7,23.4,58.0,272.0,22.0,1004.8,2,22.0,8.0,3.0,2024.0,85.2,20.0
2024-08-22 08:00:00,32.8,23.5,58.0,273.0,23.4,1004.4,3,22.0,8.0,3.0,2024.0,90.1,20.6
2024-08-22 09:00:00,32.8,23.5,58.0,271.0,24.5,1003.6,3,22.0,8.0,3.0,2024.0,89.4,20.8
2024-08-22 10:00:00,32.7,23.4,58.0,259.0,25.2,1002.7,3,22.0,8.0,3.0,2024.0,81.5,20.7
2024-08-22 11:00:00,32.3,23.3,59.0,257.0,24.8,1002.2,3,22.0,8.0,3.0,2024.0,79.2,20.4
2024-08-22 12:00:00,31.3,23.7,64.0,252.0,24.5,1002.1,3,22.0,8.0,3.0,2024.0,65.9,17.9
2024-08-22 13:00:00,30.0,24.2,71.0,247.0,24.1,1002.0,2,22.0,8.0,3.0,2024.0,61.7,17.1
2024-08-22 14:00:00,29.4,24.5,75.0,255.0,21.6,1002.5,1,22.0,8.0,3.0,2024.0,51.7,16.2
2024-08-22 15:00:00,29.3,24.6,76.0,262.0,23.8,1003.2,1,22.0,8.0,3.0,2024.0,43.3,15.7
2024-08-22 16:00:00,29.1,24.7,77.0,264.0,22.3,1004.0,2,22.0,8.0,3.0,2024.0,40.5,15.6
2024-08-22 17:00:00,29.0,24.8,78.0,263.0,22.0,1004.8,2,22.0,8.0,3.0,2024.0,40.3,15.9
2024-08-22 18:00:00,28.7,24.7,79.0,262.0,23.0,1004.9,2,22.0,8.0,3.0,2024.0,41.1,16.4
2024-08-22 19:00:00,28.3,24.7,81.0,265.0,23.8,1004.7,3,22.0,8.0,3.0,2024.0,41.3,16.7
2024-08-22 20:00:00,28.0,24.6,82.0,271.0,23.8,1004.1,2,22.0,8.0,3.0,2024.0,41.8,16.8
2024-08-22 21:00:00,27.8,24.6,83.0,276.0,23.4,1003.6,1,22.0,8.0,3.0,2024.0,42.6,17.1
2024-08-22 22:00:00,27.6,24.7,84.0,268.0,23.0,1003.5,1,22.0,8.0,3.0,2024.0,42.8,17.2
2024-08-22 23:00:00,27.5,24.8,85.0,268.0,22.3,1003.6,2,22.0,8.0,3.0,2024.0,44.2,17.4
2024-08-23 00:00:00,27.4,24.7,85.0,271.0,21.2,1003.9,2,23.0,8.0,4.0,2024.0,44.1,16.4
2024-08-23 01:00:00,27.4,24.1,82.0,277.0,21.2,1004.3,2,23.0,8.0,4.0,2024.0,50.1,17.1
2024-08-23 02:00:00,27.8,24.0,80.0,278.0,21.2,1004.5,3,23.0,8.0,4.0,2024.0,52.6,18.0
2024-08-23 03:00:00,29.0,23.9,74.0,274.0,22.0,1004.8,2,23.0,8.0,4.0,2024.0,60.3,18.8
2024-08-23 04:00:00,30.3,23.5,67.0,272.0,22.7,1005.4,2,23.0,8.0,4.0,2024.0,72.4,19.5
2024-08-23 05:00:00,31.2,23.3,63.0,265.0,24.1,1005.9,3,23.0,8.0,4.0,2024.0,83.4,19.9
2024-08-23 06:00:00,31.6,23.4,62.0,265.0,25.2,1005.9,3,23.0,8.0,4.0,2024.0,93.8,20.9
2024-08-23 07:00:00,31.9,23.4,61.0,269.0,25.6,1005.7,3,23.0,8.0,4.0,2024.0,102.4,22.1
2024-08-23 08:00:00,32.1,23.6,61.0,269.0,25.6,1005.3,3,23.0,8.0,4.0,2024.0,102.9,22.5
2024-08-23 09:00:00,32.3,23.5,60.0,265.0,25.6,1004.5,3,23.0,8.0,4.0,2024.0,102.0,22.5
2024-08-23 10:00:00,32.1,23.4,60.0,263.0,25.9,1003.4,3,23.0,8.0,4.0,2024.0,95.2,22.0
2024-08-23 11:00:00,31.8,23.9,63.0,255.0,28.4,1002.4,2,23.0,8.0,4.0,2024.0,90.1,21.5
2024-08-23 12:00:00,31.0,24.2,67.0,252.0,28.1,1002.4,3,23.0,8.0,4.0,2024.0,64.3,15.7
2024-08-23 13:00:00,30.2,24.6,72.0,253.0,26.6,1002.5,3,23.0,8.0,4.0,2024.0,56.9,15.4
2024-08-23 14:00:00,29.3,24.6,76.0,256.0,26.3,1003.0,2,23.0,8.0,4.0,2024.0,50.5,14.9
2024-08-23 15:00:00,29.3,24.8,77.0,257.0,26.6,1003.7,2,23.0,8.0,4.0,2024.0,46.9,14.7
2024-08-23 16:00:00,28.7,24.5,78.0,261.0,23.4,1004.2,3,23.0,8.0,4.0,2024.0,45.5,14.7
2024-08-23 17:00:00,28.6,24.4,78.0,262.0,23.0,1005.0,2,23.0,8.0,4.0,2024.0,45.1,14.9
2024-08-23 18:00:00,28.4,24.6,80.0,265.0,20.9,1005.3,3,23.0,8.0,4.0,2024.0,46.2,15.4
2024-08-23 19:00:00,28.1,24.7,82.0,264.0,21.6,1005.2,3,23.0,8.0,4.0,2024.0,49.4,16.1
2024-08-23 20:00:00,27.8,24.6,83.0,268.0,23.4,1004.8,2,23.0,8.0,4.0,2024.0,51.9,17.4
2024-08-23 21:00:00,27.4,24.5,84.0,267.0,24.8,1004.1,2,23.0,8.0,4.0,2024.0,49.7,17.2
2024-08-23 22:00:00,27.2,24.5,85.0,272.0,25.2,1004.0,3,23.0,8.0,4.0,2024.0,49.2,17.0
2024-08-23 23:00:00,27.2,24.7,86.0,277.0,23.8,1004.3,3,23.0,8.0,4.0,2024.0,50.4,17.2
2024-08-24 00:00:00,27.0,24.5,86.0,278.0,23.8,1004.3,3,24.0,8.0,5.0,2024.0,49.7,15.9
2024-08-24 01:00:00,26.9,24.6,87.0,280.0,23.4,1004.7,3,24.0,8.0,5.0,2024.0,58.3,16.9
2024-08-24 02:00:00,27.5,24.6,84.0,282.0,23.4,1004.9,3,24.0,8.0,5.0,2024.0,65.0,18.3
2024-08-24 03:00:00,28.5,24.5,79.0,279.0,23.0,1005.3,3,24.0,8.0,5.0,2024.0,76.1,19.6
2024-08-24 04:00:00,29.8,24.2,72.0,275.0,24.1,1005.5,3,24.0,8.0,5.0,2024.0,85.7,20.3
2024-08-24 05:00:00,30.6,23.8,67.0,272.0,25.9,1005.4,3,24.0,8.0,5.0,2024.0,96.9,21.0
2024-08-24 06:00:00,31.7,23.5,62.0,273.0,26.3,1005.4,3,24.0,8.0,5.0,2024.0,105.5,22.0
2024-08-24 07:00:00,32.1,23.6,61.0,274.0,25.6,1005.2,3,24.0,8.0,5.0,2024.0,105.9,22.9
2024-08-24 08:00:00,32.4,23.6,60.0,273.0,25.6,1004.4,3,24.0,8.0,5.0,2024.0,103.8,23.3
2024-08-24 09:00:00,32.5,23.5,59.0,271.0,27.0,1003.4,3,24.0,8.0,5.0,2024.0,104.3,23.7
2024-08-24 10:00:00,31.9,23.7,62.0,263.0,28.1,1002.6,2,24.0,8.0,5.0,2024.0,101.5,24.0
2024-08-24 11:00:00,31.5,23.9,64.0,256.0,29.2,1002.1,2,24.0,8.0,5.0,2024.0,99.4,24.2
2024-08-24 12:00:00,30.5,24.4,70.0,254.0,29.9,1002.0,1,24.0,8.0,5.0,2024.0,99.0,24.1
2024-08-24 13:00:00,29.7,24.6,74.0,263.0,28.1,1002.2,1,24.0,8.0,5.0,2024.0,95.5,24.4
2024-08-24 14:00:00,28.7,24.5,78.0,264.0,24.8,1002.6,2,24.0,8.0,5.0,2024.0,88.0,24.6
2024-08-24 15:00:00,28.6,24.6,79.0,262.0,25.2,1003.5,2,24.0,8.0,5.0,2024.0,85.0,24.5
2024-08-24 16:00:00,28.5,24.5,79.0,254.0,22.3,1004.2,2,24.0,8.0,5.0,2024.0,82.2,24.3
2024-08-24 17:00:00,28.3,24.5,80.0,259.0,21.2,1004.8,2,24.0,8.0,5.0,2024.0,81.0,24.2
2024-08-24 18:00:00,28.3,24.5,80.0,268.0,21.6,1005.1,3,24.0,8.0,5.0,2024.0,82.0,24.1
2024-08-24 19:00:00,28.1,24.5,81.0,270.0,24.8,1004.9,3,24.0,8.0,5.0,2024.0,84.3,23.9
2024-08-24 20:00:00,27.8,24.6,83.0,278.0,26.6,1004.4,3,24.0,8.0,5.0,2024.0,86.1,24.0
2024-08-24 21:00:00,27.6,24.7,84.0,280.0,27.4,1004.1,3,24.0,8.0,5.0,2024.0,80.1,23.9
2024-08-24 22:00:00,27.4,24.7,85.0,276.0,27.0,1002.8,3,24.0,8.0,5.0,2024.0,78.9,23.7
2024-08-24 23:00:00,27.2,24.7,86.0,278.0,29.9,1002.8,3,24.0,8.0,5.0,2024.0,78.2,23.4
2024-08-25 00:00:00,27.1,24.7,87.0,280.0,30.6,1002.8,3,25.0,8.0,6.0,2024.0,74.0,22.6
2024-08-25 01:00:00,26.9,24.7,88.0,284.0,29.9,1002.9,3,25.0,8.0,6.0,2024.0,79.9,22.9
2024-08-25 02:00:00,27.2,24.7,86.0,285.0,29.9,1003.3,3,25.0,8.0,6.0,2024.0,82.2,23.1
2024-08-25 03:00:00,28.4,24.2,78.0,285.0,29.9,1003.3,3,25.0,8.0,6.0,2024.0,88.7,23.6
2024-08-25 04:00:00,29.6,24.0,72.0,282.0,28.4,1003.5,3,25.0,8.0,6.0,2024.0,92.0,23.9
2024-08-25 05:00:00,30.7,23.6,66.0,281.0,29.5,1003.7,3,25.0,8.0,6.0,2024.0,94.8,24.5
2024-08-25 06:00:00,31.5,23.3,62.0,279.0,28.4,1003.7,2,25.0,8.0,6.0,2024.0,96.9,25.1
2024-08-25 07:00:00,31.9,23.4,61.0,277.0,29.9,1003.3,3,25.0,8.0,6.0,2024.0,100.4,25.7
2024-08-25 08:00:00,32.1,23.6,61.0,275.0,30.6,1002.7,2,25.0,8.0,6.0,2024.0,100.6,25.8
2024-08-25 09:00:00,32.0,23.5,61.0,274.0,31.0,1001.6,2,25.0,8.0,6.0,2024.0,99.2,25.8
2024-08-25 10:00:00,31.9,23.7,62.0,272.0,30.6,1000.6,2,25.0,8.0,6.0,2024.0,93.6,25.3
2024-08-25 11:00:00,31.4,23.8,64.0,266.0,30.6,999.9,1,25.0,8.0,6.0,2024.0,87.1,24.4
2024-08-25 12:00:00,30.4,24.1,69.0,262.0,30.2,999.7,2,25.0,8.0,6.0,2024.0,75.0,22.9
2024-08-25 13:00:00,29.5,24.1,73.0,262.0,28.8,999.6,1,25.0,8.0,6.0,2024.0,70.5,22.5
2024-08-25 14:00:00,28.7,24.5,78.0,259.0,28.1,1000.1,1,25.0,8.0,6.0,2024.0,65.7,22.2
2024-08-25 15:00:00,28.3,24.7,81.0,261.0,27.4,1000.8,1,25.0,8.0,6.0,2024.0,65.2,22.3
2024-08-25 16:00:00,28.1,24.9,83.0,264.0,25.9,1001.2,3,25.0,8.0,6.0,2024.0,65.4,22.2
2024-08-25 17:00:00,28.0,25.0,84.0,262.0,24.8,1001.7,3,25.0,8.0,6.0,2024.0,65.2,22.4
2024-08-25 18:00:00,27.9,24.9,84.0,264.0,25.9,1001.8,3,25.0,8.0,6.0,2024.0,63.1,22.4
2024-08-25 19:00:00,27.8,25.0,85.0,275.0,27.0,1001.5,3,25.0,8.0,6.0,2024.0,61.0,22.2
2024-08-25 20:00:00,27.6,25.0,86.0,283.0,26.6,1000.9,3,25.0,8.0,6.0,2024.0,55.4,21.4
2024-08-25 21:00:00,27.4,24.8,86.0,284.0,24.8,1000.5,3,25.0,8.0,6.0,2024.0,54.9,21.0
2024-08-25 22:00:00,27.1,24.9,88.0,290.0,24.1,1000.1,3,25.0,8.0,6.0,2024.0,51.9,19.9
2024-08-25 23:00:00,26.8,25.0,90.0,288.0,20.5,1000.1,3,25.0,8.0,6.0,2024.0,50.1,19.0
2024-08-26 00:00:00,26.6,25.0,91.0,276.0,19.8,1000.1,3,26.0,8.0,0.0,2024.0,53.0,18.0
2024-08-26 01:00:00,26.6,24.8,90.0,274.0,23.4,1000.1,3,26.0,8.0,0.0,2024.0,53.8,17.9
2024-08-26 02:00:00,27.1,24.6,86.0,282.0,25.2,1000.4,3,26.0,8.0,0.0,2024.0,56.3,18.3
2024-08-26 03:00:00,28.3,24.3,79.0,282.0,25.2,1000.8,3,26.0,8.0,0.0,2024.0,60.8,19.1
2024-08-26 04:00:00,29.7,24.1,72.0,282.0,25.2,1001.2,3,26.0,8.0,0.0,2024.0,65.4,19.8
2024-08-26 05:00:00,31.0,23.7,65.0,281.0,25.2,1001.6,3,26.0,8.0,0.0,2024.0,70.5,20.9
2024-08-26 06:00:00,32.1,23.4,60.0,280.0,24.5,1001.8,3,26.0,8.0,0.0,2024.0,76.6,22.2
2024-08-26 07:00:00,32.7,23.4,58.0,277.0,27.4,1001.2,3,26.0,8.0,0.0,2024.0,82.2,23.6
2024-08-26 08:00:00,32.9,23.5,58.0,275.0,29.5,1000.4,3,26.0,8.0,0.0,2024.0,87.3,24.6
2024-08-26 09:00:00,32.9,23.5,58.0,273.0,33.1,999.1,3,26.0,8.0,0.0,2024.0,89.6,25.0
2024-08-26 10:00:00,32.6,23.5,59.0,270.0,32.0,998.0,3,26.0,8.0,0.0,2024.0,89.6,25.0
2024-08-26 11:00:00,32.1,23.6,61.0,273.0,29.9,997.7,3,26.0,8.0,0.0,2024.0,83.8,24.2
2024-08-26 12:00:00,31.4,23.5,63.0,270.0,27.0,997.5,3,26.0,8.0,0.0,2024.0,88.2,26.2
2024-08-26 13:00:00,30.3,24.2,70.0,270.0,24.8,998.0,3,26.0,8.0,0.0,2024.0,81.7,23.1
